genotype,pop,timepoint,replicate,initial_temp,date,tray,control_ave,survival_drop,survival_drop_normalised
tX,10,4,16,5.3,17.09.2024,B,46.18981481481482,100,2.164979452741305
tX,10,4,17,5.3,17.09.2024,B,46.18981481481482,40,0.865991781096522
tX,10,4,18,5.3,17.09.2024,B,46.18981481481482,80,1.731983562193044
tX,10,4,19,5.3,17.09.2024,B,46.18981481481482,70,1.5154856169189135
tX,10,4,20,5.3,17.09.2024,B,46.18981481481482,80,1.731983562193044
tX,10,4,21,5.3,17.09.2024,C,46.18981481481482,60,1.298987671644783
tX,10,4,22,5.3,17.09.2024,C,46.18981481481482,80,1.731983562193044
tX,10,4,23,5.3,17.09.2024,C,46.18981481481482,77.77777777777779,1.6838729076876817
tX,10,4,24,5.3,17.09.2024,C,46.18981481481482,60,1.298987671644783
tX,10,4,25,5.3,17.09.2024,C,46.18981481481482,80,1.731983562193044
tX,10,4,26,5.3,17.09.2024,C,46.18981481481482,80,1.731983562193044
tX,10,4,27,5.3,17.09.2024,C,46.18981481481482,100,2.164979452741305
tX,10,4,28,5.3,17.09.2024,C,46.18981481481482,50,1.0824897263706525
tX,10,4,29,5.3,17.09.2024,C,46.18981481481482,88.88888888888889,1.9244261802144933
tX,10,4,30,5.3,17.09.2024,C,46.18981481481482,22.22222222222222,0.4811065450536233
tX,10,5,1,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,10,5,2,NA,04.03.2025,NA,73.26112313612313,77.77777777777779,1.0616514523434546
tX,10,5,3,NA,04.03.2025,NA,73.26112313612313,30,0.4094941316181896
tX,10,5,4,NA,04.03.2025,NA,73.26112313612313,80,1.091984350981839
tX,10,5,5,NA,04.03.2025,NA,73.26112313612313,30,0.4094941316181896
tX,10,5,6,NA,04.03.2025,NA,73.26112313612313,50,0.6824902193636493
tX,10,5,7,NA,04.03.2025,NA,73.26112313612313,50,0.6824902193636493
tX,10,5,8,NA,04.03.2025,NA,73.26112313612313,55.55555555555556,0.7583224659596104
tX,10,5,9,NA,04.03.2025,NA,73.26112313612313,77.77777777777779,1.0616514523434546
tX,10,5,10,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,10,5,11,NA,04.03.2025,NA,73.26112313612313,60,0.8189882632363792
tX,10,5,12,NA,04.03.2025,NA,73.26112313612313,44.44444444444444,0.6066579727676883
tX,10,5,13,NA,04.03.2025,NA,73.26112313612313,88.88888888888889,1.2133159455353766
tX,10,5,14,NA,04.03.2025,NA,73.26112313612313,90,1.2284823948545687
tX,10,5,15,NA,04.03.2025,NA,73.26112313612313,60,0.8189882632363792
tX,10,5,16,NA,04.03.2025,NA,73.26112313612313,50,0.6824902193636493
tX,10,5,17,NA,04.03.2025,NA,73.26112313612313,70,0.9554863071091091
tX,10,5,18,NA,04.03.2025,NA,73.26112313612313,20,0.27299608774545975
tX,10,5,19,NA,04.03.2025,NA,73.26112313612313,87.5,1.1943578838863862
tX,10,5,20,NA,04.03.2025,NA,73.26112313612313,60,0.8189882632363792
tX,10,5,21,NA,04.03.2025,NA,73.26112313612313,88.88888888888889,1.2133159455353766
tX,10,5,22,NA,04.03.2025,NA,73.26112313612313,22.22222222222222,0.30332898638384415
tX,10,5,23,NA,04.03.2025,NA,73.26112313612313,50,0.6824902193636493
tX,10,5,24,NA,04.03.2025,NA,73.26112313612313,70,0.9554863071091091
tX,10,5,25,NA,04.03.2025,NA,73.26112313612313,60,0.8189882632363792
tX,10,5,26,NA,04.03.2025,NA,73.26112313612313,50,0.6824902193636493
tX,10,5,27,NA,04.03.2025,NA,73.26112313612313,60,0.8189882632363792
tX,10,5,28,NA,04.03.2025,NA,73.26112313612313,40,0.5459921754909195
tX,10,5,29,NA,04.03.2025,NA,73.26112313612313,44.44444444444444,0.6066579727676883
tX,10,5,30,NA,04.03.2025,NA,73.26112313612313,50,0.6824902193636493
tX,10,6,1,6.5,29.07.2025,B,85.82407407407408,60,0.6991045420217931
tX,10,6,2,6.5,29.07.2025,B,85.82407407407408,60,0.6991045420217931
tX,10,6,3,6.5,29.07.2025,B,85.82407407407408,50,0.5825871183514942
tX,10,6,4,6.5,29.07.2025,B,85.82407407407408,80,0.9321393893623907
tX,10,6,5,6.5,29.07.2025,B,85.82407407407408,60,0.6991045420217931
tX,10,6,6,6.5,29.07.2025,A,85.82407407407408,80,0.9321393893623907
tX,10,6,7,6.5,29.07.2025,A,85.82407407407408,40,0.46606969468119536
tX,10,6,8,6.5,29.07.2025,A,85.82407407407408,90,1.0486568130326896
tX,10,6,9,6.5,29.07.2025,A,85.82407407407408,50,0.5825871183514942
tX,10,6,10,6.5,29.07.2025,A,85.82407407407408,60,0.6991045420217931
tX,10,6,11,6.5,29.07.2025,A,85.82407407407408,60,0.6991045420217931
tX,10,6,12,6.5,29.07.2025,A,85.82407407407408,50,0.5825871183514942
tX,10,6,13,6.5,29.07.2025,A,85.82407407407408,66.66666666666666,0.7767828244686589
tX,10,6,14,6.5,29.07.2025,A,85.82407407407408,30,0.34955227101089653
tX,10,6,15,6.5,29.07.2025,A,85.82407407407408,70,0.8156219656920919
tX,10,6,16,6.5,29.07.2025,B,85.82407407407408,70,0.8156219656920919
tX,10,6,17,6.5,29.07.2025,B,85.82407407407408,50,0.5825871183514942
tX,10,6,18,6.5,29.07.2025,B,85.82407407407408,60,0.6991045420217931
tX,10,6,19,6.5,29.07.2025,B,85.82407407407408,77.77777777777779,0.9062466285467689
tX,10,6,20,6.5,29.07.2025,B,85.82407407407408,66.66666666666666,0.7767828244686589
tX,10,6,21,6.5,29.07.2025,B,85.82407407407408,50,0.5825871183514942
tX,10,6,22,6.5,29.07.2025,B,85.82407407407408,50,0.5825871183514942
tX,10,6,23,6.5,29.07.2025,B,85.82407407407408,50,0.5825871183514942
tX,10,6,24,6.5,29.07.2025,C,85.82407407407408,50,0.5825871183514942
tX,10,6,25,6.5,29.07.2025,C,85.82407407407408,70,0.8156219656920919
tX,10,6,26,6.5,29.07.2025,C,85.82407407407408,50,0.5825871183514942
tX,10,6,27,6.5,29.07.2025,C,85.82407407407408,50,0.5825871183514942
tX,10,6,28,6.5,29.07.2025,C,85.82407407407408,60,0.6991045420217931
tX,10,6,29,6.5,29.07.2025,C,85.82407407407408,60,0.6991045420217931
tX,10,6,30,6.5,29.07.2025,B,85.82407407407408,60,0.6991045420217931
tT,14,1,1,4.8,7.11.2023,B,20.20713083213083,33.33333333333333,1.6495826948539805
tT,14,1,2,4.8,7.11.2023,B,20.20713083213083,40,1.9794992338247768
tT,14,1,3,4.8,7.11.2023,B,20.20713083213083,10,0.4948748084561942
tT,14,1,4,4.8,7.11.2023,B,20.20713083213083,10,0.4948748084561942
tT,14,1,5,4.8,7.11.2023,B,20.20713083213083,60,2.969248850737165
tT,14,1,6,4.8,7.11.2023,A,20.20713083213083,20,0.9897496169123884
tT,14,1,7,4.8,7.11.2023,A,20.20713083213083,10,0.4948748084561942
tT,14,1,8,4.8,7.11.2023,A,20.20713083213083,11.11111111111111,0.5498608982846602
tT,14,1,9,4.8,7.11.2023,A,20.20713083213083,50,2.474374042280971
tT,14,1,10,4.8,7.11.2023,A,20.20713083213083,20,0.9897496169123884
tT,14,1,11,4.8,7.11.2023,C,20.20713083213083,16.666666666666664,0.8247913474269902
tT,14,1,12,4.8,7.11.2023,C,20.20713083213083,22.22222222222222,1.0997217965693205
tT,14,1,13,4.8,7.11.2023,C,20.20713083213083,20,0.9897496169123884
tT,14,1,14,4.8,7.11.2023,C,20.20713083213083,20,0.9897496169123884
tT,14,1,15,4.8,7.11.2023,C,20.20713083213083,10,0.4948748084561942
tT,14,1,16,4.8,7.11.2023,C,20.20713083213083,20,0.9897496169123884
tT,14,1,17,4.8,7.11.2023,C,20.20713083213083,37.5,1.855780531710728
tT,14,1,18,4.8,7.11.2023,C,20.20713083213083,18.181818181818183,0.8997723790112623
tT,14,1,19,4.8,7.11.2023,C,20.20713083213083,20,0.9897496169123884
tT,14,1,20,4.8,7.11.2023,C,20.20713083213083,11.11111111111111,0.5498608982846602
tT,14,1,21,4.8,7.11.2023,B,20.20713083213083,11.11111111111111,0.5498608982846602
tT,14,1,22,4.8,7.11.2023,B,20.20713083213083,10,0.4948748084561942
tT,14,1,23,4.8,7.11.2023,B,20.20713083213083,10,0.4948748084561942
tT,14,1,24,4.8,7.11.2023,B,20.20713083213083,20,0.9897496169123884
tT,14,1,25,4.8,7.11.2023,B,20.20713083213083,22.22222222222222,1.0997217965693205
tT,14,1,26,4.8,7.11.2023,C,20.20713083213083,40,1.9794992338247768
tT,14,1,27,4.8,7.11.2023,C,20.20713083213083,0,0
tT,14,1,28,4.8,7.11.2023,C,20.20713083213083,44.44444444444444,2.199443593138641
tT,14,1,29,4.8,7.11.2023,C,20.20713083213083,40,1.9794992338247768
tT,14,1,30,4.8,7.11.2023,C,20.20713083213083,20,0.9897496169123884
tT,14,2,1,4.9,27.02.2024,A,57.151455026455025,44.44444444444444,0.777660768634349
tT,14,2,2,4.9,27.02.2024,A,57.151455026455025,40,0.6998946917709141
tT,14,2,3,4.9,27.02.2024,A,57.151455026455025,60,1.049842037656371
tT,14,2,4,4.9,27.02.2024,A,57.151455026455025,62.5,1.0935854558920532
tT,14,2,5,4.9,27.02.2024,A,57.151455026455025,62.5,1.0935854558920532
tT,14,2,6,4.9,27.02.2024,A,57.151455026455025,50,0.8748683647136426
tT,14,2,7,4.9,27.02.2024,C,57.151455026455025,33.33333333333333,0.5832455764757617
tT,14,2,8,4.9,27.02.2024,C,57.151455026455025,60,1.049842037656371
tT,14,2,9,4.9,27.02.2024,C,57.151455026455025,60,1.049842037656371
tT,14,2,10,4.9,27.02.2024,C,57.151455026455025,60,1.049842037656371
tT,14,2,11,4.9,27.02.2024,C,57.151455026455025,70,1.2248157105990998
tT,14,2,12,4.9,27.02.2024,C,57.151455026455025,60,1.049842037656371
tT,14,2,13,4.9,27.02.2024,A,57.151455026455025,50,0.8748683647136426
tT,14,2,14,4.9,27.02.2024,A,57.151455026455025,60,1.049842037656371
tT,14,2,15,4.9,27.02.2024,A,57.151455026455025,30,0.5249210188281855
tT,14,2,16,4.9,27.02.2024,A,57.151455026455025,50,0.8748683647136426
tT,14,2,17,4.9,27.02.2024,A,57.151455026455025,66.66666666666666,1.1664911529515234
tT,14,2,18,4.9,27.02.2024,A,57.151455026455025,50,0.8748683647136426
tT,14,2,19,4.9,27.02.2024,C,57.151455026455025,77.77777777777779,1.3609063451101109
tT,14,2,20,4.9,27.02.2024,C,57.151455026455025,70,1.2248157105990998
tT,14,2,21,4.9,27.02.2024,C,57.151455026455025,88.88888888888889,1.555321537268698
tT,14,2,22,4.9,27.02.2024,C,57.151455026455025,66.66666666666666,1.1664911529515234
tT,14,2,23,4.9,27.02.2024,C,57.151455026455025,60,1.049842037656371
tT,14,2,24,4.9,27.02.2024,C,57.151455026455025,88.88888888888889,1.555321537268698
tT,14,2,25,4.9,27.02.2024,C,57.151455026455025,40,0.6998946917709141
tT,14,2,26,4.9,27.02.2024,C,57.151455026455025,40,0.6998946917709141
tT,14,2,27,4.9,27.02.2024,C,57.151455026455025,60,1.049842037656371
tT,14,2,28,4.9,27.02.2024,C,57.151455026455025,55.55555555555556,0.9720759607929363
tT,14,2,29,4.9,27.02.2024,C,57.151455026455025,70,1.2248157105990998
tT,14,2,30,4.9,27.02.2024,C,57.151455026455025,55.55555555555556,0.9720759607929363
tT,14,3,1,5.2,11.06.2024,C,71.61111111111111,80,1.117145073700543
tT,14,3,2,5.2,11.06.2024,C,71.61111111111111,100,1.3964313421256787
tT,14,3,3,5.2,11.06.2024,C,71.61111111111111,70,0.9775019394879751
tT,14,3,4,5.2,11.06.2024,C,71.61111111111111,66.66666666666666,0.9309542280837857
tT,14,3,5,5.2,11.06.2024,C,71.61111111111111,50,0.6982156710628393
tT,14,3,6,5.2,11.06.2024,A,71.61111111111111,70,0.9775019394879751
tT,14,3,7,5.2,11.06.2024,A,71.61111111111111,70,0.9775019394879751
tT,14,3,8,5.2,11.06.2024,A,71.61111111111111,60,0.8378588052754072
tT,14,3,9,5.2,11.06.2024,A,71.61111111111111,80,1.117145073700543
tT,14,3,10,5.2,11.06.2024,A,71.61111111111111,90,1.256788207913111
tT,14,3,11,5.2,11.06.2024,C,71.61111111111111,60,0.8378588052754072
tT,14,3,12,5.2,11.06.2024,C,71.61111111111111,30,0.4189294026377036
tT,14,3,13,5.2,11.06.2024,C,71.61111111111111,90,1.256788207913111
tT,14,3,14,5.2,11.06.2024,C,71.61111111111111,88.88888888888889,1.2412723041117144
tT,14,3,15,5.2,11.06.2024,C,71.61111111111111,40,0.5585725368502715
tT,14,3,16,5.2,11.06.2024,B,71.61111111111111,100,1.3964313421256787
tT,14,3,17,5.2,11.06.2024,B,71.61111111111111,70,0.9775019394879751
tT,14,3,18,5.2,11.06.2024,B,71.61111111111111,70,0.9775019394879751
tT,14,3,19,5.2,11.06.2024,B,71.61111111111111,70,0.9775019394879751
tT,14,3,20,5.2,11.06.2024,B,71.61111111111111,100,1.3964313421256787
tT,14,3,21,5.2,11.06.2024,C,71.61111111111111,40,0.5585725368502715
tT,14,3,22,5.2,11.06.2024,C,71.61111111111111,66.66666666666666,0.9309542280837857
tT,14,3,23,5.2,11.06.2024,C,71.61111111111111,80,1.117145073700543
tT,14,3,24,5.2,11.06.2024,C,71.61111111111111,80,1.117145073700543
tT,14,3,25,5.2,11.06.2024,C,71.61111111111111,100,1.3964313421256787
tT,14,3,26,5.2,11.06.2024,C,71.61111111111111,80,1.117145073700543
tT,14,3,27,5.2,11.06.2024,C,71.61111111111111,88.88888888888889,1.2412723041117144
tT,14,3,28,5.2,11.06.2024,C,71.61111111111111,70,0.9775019394879751
tT,14,3,29,5.2,11.06.2024,C,71.61111111111111,80,1.117145073700543
tT,14,3,30,5.2,11.06.2024,C,71.61111111111111,80,1.117145073700543
tT,14,4,1,5.3,17.09.2024,C,46.18981481481482,30,0.6494938358223915
tT,14,4,2,5.3,17.09.2024,C,46.18981481481482,30,0.6494938358223915
tT,14,4,3,5.3,17.09.2024,C,46.18981481481482,90,1.9484815074671744
tT,14,4,4,5.3,17.09.2024,C,46.18981481481482,40,0.865991781096522
tT,14,4,5,5.3,17.09.2024,C,46.18981481481482,50,1.0824897263706525
tT,14,4,6,5.3,17.09.2024,B,46.18981481481482,60,1.298987671644783
tT,14,4,7,5.3,17.09.2024,B,46.18981481481482,22.22222222222222,0.4811065450536233
tT,14,4,8,5.3,17.09.2024,B,46.18981481481482,70,1.5154856169189135
tT,14,4,9,5.3,17.09.2024,B,46.18981481481482,70,1.5154856169189135
tT,14,4,10,5.3,17.09.2024,B,46.18981481481482,30,0.6494938358223915
tT,14,4,11,5.3,17.09.2024,A,46.18981481481482,50,1.0824897263706525
tT,14,4,12,5.3,17.09.2024,A,46.18981481481482,50,1.0824897263706525
tT,14,4,13,5.3,17.09.2024,A,46.18981481481482,75,1.6237345895559787
tT,14,4,14,5.3,17.09.2024,A,46.18981481481482,50,1.0824897263706525
tT,14,4,15,5.3,17.09.2024,A,46.18981481481482,80,1.731983562193044
tT,14,4,16,5.3,17.09.2024,D,46.18981481481482,62.5,1.3531121579633156
tT,14,4,17,5.3,17.09.2024,D,46.18981481481482,80,1.731983562193044
tT,14,4,18,5.3,17.09.2024,D,46.18981481481482,40,0.865991781096522
tT,14,4,19,5.3,17.09.2024,D,46.18981481481482,60,1.298987671644783
tT,14,4,20,5.3,17.09.2024,D,46.18981481481482,60,1.298987671644783
tT,14,4,21,5.3,17.09.2024,D,46.18981481481482,33.33333333333333,0.7216598175804348
tT,14,4,22,5.3,17.09.2024,D,46.18981481481482,90,1.9484815074671744
tT,14,4,23,5.3,17.09.2024,D,46.18981481481482,20,0.432995890548261
tT,14,4,24,5.3,17.09.2024,D,46.18981481481482,40,0.865991781096522
tT,14,4,25,5.3,17.09.2024,D,46.18981481481482,50,1.0824897263706525
tT,14,4,26,5.3,17.09.2024,B,46.18981481481482,80,1.731983562193044
tT,14,4,27,5.3,17.09.2024,B,46.18981481481482,40,0.865991781096522
tT,14,4,28,5.3,17.09.2024,B,46.18981481481482,40,0.865991781096522
tT,14,4,29,5.3,17.09.2024,B,46.18981481481482,60,1.298987671644783
tT,14,4,30,5.3,17.09.2024,B,46.18981481481482,55.55555555555556,1.2027663626340583
tT,14,5,1,NA,04.03.2025,NA,73.26112313612313,70,0.9554863071091091
tT,14,5,2,NA,04.03.2025,NA,73.26112313612313,80,1.091984350981839
tT,14,5,3,NA,04.03.2025,NA,73.26112313612313,66.66666666666666,0.9099869591515323
tT,14,5,4,NA,04.03.2025,NA,73.26112313612313,90,1.2284823948545687
tT,14,5,5,NA,04.03.2025,NA,73.26112313612313,80,1.091984350981839
tT,14,5,6,NA,04.03.2025,NA,73.26112313612313,77.77777777777779,1.0616514523434546
tT,14,5,7,NA,04.03.2025,NA,73.26112313612313,60,0.8189882632363792
tT,14,5,8,NA,04.03.2025,NA,73.26112313612313,77.77777777777779,1.0616514523434546
tT,14,5,9,NA,04.03.2025,NA,73.26112313612313,60,0.8189882632363792
tT,14,5,10,NA,04.03.2025,NA,73.26112313612313,77.77777777777779,1.0616514523434546
tT,14,5,11,NA,04.03.2025,NA,73.26112313612313,80,1.091984350981839
tT,14,5,12,NA,04.03.2025,NA,73.26112313612313,80,1.091984350981839
tT,14,5,13,NA,04.03.2025,NA,73.26112313612313,100,1.3649804387272986
tT,14,5,14,NA,04.03.2025,NA,73.26112313612313,90,1.2284823948545687
tT,14,5,15,NA,04.03.2025,NA,73.26112313612313,80,1.091984350981839
tT,14,5,16,NA,04.03.2025,NA,73.26112313612313,88.88888888888889,1.2133159455353766
tT,14,5,17,NA,04.03.2025,NA,73.26112313612313,90,1.2284823948545687
tT,14,5,18,NA,04.03.2025,NA,73.26112313612313,80,1.091984350981839
tT,14,5,19,NA,04.03.2025,NA,73.26112313612313,62.5,0.8531127742045617
tT,14,5,20,NA,04.03.2025,NA,73.26112313612313,90,1.2284823948545687
tT,14,5,21,NA,04.03.2025,NA,73.26112313612313,80,1.091984350981839
tT,14,5,22,NA,04.03.2025,NA,73.26112313612313,71.42857142857143,0.9749860276623562
tT,14,5,23,NA,04.03.2025,NA,73.26112313612313,88.88888888888889,1.2133159455353766
tT,14,5,24,NA,04.03.2025,NA,73.26112313612313,90,1.2284823948545687
tT,14,5,25,NA,04.03.2025,NA,73.26112313612313,81.81818181818183,1.1168021771405172
tT,14,5,26,NA,04.03.2025,NA,73.26112313612313,90,1.2284823948545687
tT,14,5,27,NA,04.03.2025,NA,73.26112313612313,80,1.091984350981839
tT,14,5,28,NA,04.03.2025,NA,73.26112313612313,90,1.2284823948545687
tT,14,5,29,NA,04.03.2025,NA,73.26112313612313,90,1.2284823948545687
tT,14,5,30,NA,04.03.2025,NA,73.26112313612313,60,0.8189882632363792
tT,14,6,1,6.5,29.07.2025,C,85.82407407407408,90,1.0486568130326896
tT,14,6,2,6.5,29.07.2025,C,85.82407407407408,100,1.1651742367029885
tT,14,6,3,6.5,29.07.2025,C,85.82407407407408,100,1.1651742367029885
tT,14,6,4,6.5,29.07.2025,C,85.82407407407408,90,1.0486568130326896
tT,14,6,5,6.5,29.07.2025,C,85.82407407407408,90,1.0486568130326896
tT,14,6,6,6.5,29.07.2025,C,85.82407407407408,90,1.0486568130326896
tT,14,6,7,6.5,29.07.2025,C,85.82407407407408,100,1.1651742367029885
tT,14,6,8,6.5,29.07.2025,C,85.82407407407408,90,1.0486568130326896
tT,14,6,9,6.5,29.07.2025,C,85.82407407407408,100,1.1651742367029885
tT,14,6,10,6.5,29.07.2025,C,85.82407407407408,100,1.1651742367029885
tT,14,6,11,6.5,29.07.2025,B,85.82407407407408,100,1.1651742367029885
tT,14,6,12,6.5,29.07.2025,B,85.82407407407408,70,0.8156219656920919
tT,14,6,13,6.5,29.07.2025,B,85.82407407407408,90,1.0486568130326896
tT,14,6,14,6.5,29.07.2025,B,85.82407407407408,80,0.9321393893623907
tT,14,6,15,6.5,29.07.2025,B,85.82407407407408,80,0.9321393893623907
tT,14,6,16,6.5,29.07.2025,B,85.82407407407408,100,1.1651742367029885
tT,14,6,17,6.5,29.07.2025,B,85.82407407407408,88.88888888888889,1.0357104326248785
tT,14,6,18,6.5,29.07.2025,B,85.82407407407408,100,1.1651742367029885
tT,14,6,19,6.5,29.07.2025,B,85.82407407407408,70,0.8156219656920919
tT,14,6,20,6.5,29.07.2025,D,85.82407407407408,77.77777777777779,0.9062466285467689
tT,14,6,21,6.5,29.07.2025,D,85.82407407407408,90,1.0486568130326896
tT,14,6,22,6.5,29.07.2025,D,85.82407407407408,100,1.1651742367029885
tT,14,6,23,6.5,29.07.2025,D,85.82407407407408,87.5,1.019527457115115
tT,14,6,24,6.5,29.07.2025,D,85.82407407407408,100,1.1651742367029885
tT,14,6,25,6.5,29.07.2025,A,85.82407407407408,90,1.0486568130326896
tT,14,6,26,6.5,29.07.2025,A,85.82407407407408,100,1.1651742367029885
tT,14,6,27,6.5,29.07.2025,A,85.82407407407408,87.5,1.019527457115115
tT,14,6,28,6.5,29.07.2025,A,85.82407407407408,100,1.1651742367029885
tT,14,6,29,6.5,29.07.2025,A,85.82407407407408,100,1.1651742367029885
tT,14,6,30,6.5,29.07.2025,A,85.82407407407408,88.88888888888889,1.0357104326248785
